day,user,material,demand,deadline,total_cost(mil VND),path
23/09/2023,C5,67614151,4,22,0.8,D2 -> C5
27/09/2023,C5,67614151,30,26,6.0,D2 -> C5
28/09/2023,C5,67614151,1,27,0.2,D2 -> C5
02/10/2023,C5,67614151,1,31,0.2,D2 -> C5
18/09/2023,C7,67614163,8,17,0.8,D3 -> C7
19/09/2023,C7,67614163,103,18,118.45,D2 -> D3 -> C7
20/09/2023,C7,67614163,91,19,104.65,D2 -> D3 -> C7
21/09/2023,C7,67614163,23,20,26.45,D2 -> D3 -> C7
22/09/2023,C7,67614163,9,21,0.9,D3 -> C7
23/09/2023,C7,67614163,37,22,42.55,D2 -> D3 -> C7
25/09/2023,C7,67614163,5,24,0.5,D3 -> C7
27/09/2023,C7,67614163,2,26,0.2,D3 -> C7
28/09/2023,C7,67614163,81,27,93.15,D2 -> D3 -> C7
29/09/2023,C7,67614163,25,28,28.75,D2 -> D3 -> C7
30/09/2023,C7,67614163,11,29,1.1,D3 -> C7
02/10/2023,C7,67614163,2,31,0.2,D3 -> C7
03/10/2023,C7,67614163,23,32,26.45,D2 -> D3 -> C7
18/09/2023,C1,67614163,5,17,0.8,D1 -> C1
19/09/2023,C1,67614163,1,18,0.16,D1 -> C1
20/09/2023,C1,67614163,42,19,6.72,D1 -> C1
21/09/2023,C1,67614163,6,20,0.96,D1 -> C1
22/09/2023,C1,67614163,13,21,2.08,D1 -> C1
23/09/2023,C1,67614163,10,22,1.6,D1 -> C1
25/09/2023,C1,67614163,12,24,1.92,D1 -> C1
28/09/2023,C1,67614163,20,27,3.2,D1 -> C1
29/09/2023,C1,67614163,42,28,6.72,D1 -> C1
30/09/2023,C1,67614163,15,29,2.4,D1 -> C1
02/10/2023,C1,67614163,15,31,2.4,D1 -> C1
20/09/2023,C5,67614163,15,19,3.0,D2 -> C5
23/09/2023,C5,67614163,3,22,0.6,D2 -> C5
25/09/2023,C5,67614163,5,24,1.0,D2 -> C5
28/09/2023,C5,67614163,5,27,1.0,D2 -> C5
30/09/2023,C5,67614163,3,29,0.6,D2 -> C5
18/09/2023,C8,67614165,7,17,0.56,D3 -> C8
19/09/2023,C8,67614165,52,18,4.16,D3 -> C8
20/09/2023,C8,67614165,37,19,2.96,D3 -> C8
21/09/2023,C8,67614165,64,20,5.12,D3 -> C8
22/09/2023,C8,67614165,70,21,5.6,D3 -> C8
23/09/2023,C8,67614165,12,22,0.96,D3 -> C8
25/09/2023,C8,67614165,51,24,4.08,D3 -> C8
26/09/2023,C8,67614165,102,25,8.16,D3 -> C8
27/09/2023,C8,67614165,75,26,6.0,D3 -> C8
28/09/2023,C8,67614165,57,27,4.56,D3 -> C8
29/09/2023,C8,67614165,70,28,5.6,D3 -> C8
30/09/2023,C8,67614165,113,29,9.04,D3 -> C8
02/10/2023,C8,67614165,60,31,4.8,D3 -> C8
03/10/2023,C8,67614165,43,32,3.44,D3 -> C8
18/09/2023,C1,67614165,3,17,0.48,D1 -> C1
19/09/2023,C1,67614165,45,18,7.2,D1 -> C1
20/09/2023,C1,67614165,33,19,5.28,D1 -> C1
21/09/2023,C1,67614165,163,20,26.08,D1 -> C1
22/09/2023,C1,67614165,34,21,5.44,D1 -> C1
23/09/2023,C1,67614165,17,22,2.72,D1 -> C1
25/09/2023,C1,67614165,40,24,6.4,D1 -> C1
26/09/2023,C1,67614165,43,25,6.88,D1 -> C1
27/09/2023,C1,67614165,62,26,9.92,D1 -> C1
28/09/2023,C1,67614165,43,27,6.88,D1 -> C1
29/09/2023,C1,67614165,168,28,26.88,D1 -> C1
30/09/2023,C1,67614165,46,29,7.36,D1 -> C1
02/10/2023,C1,67614165,198,31,178.2,D3 -> D1 -> C1
03/10/2023,C1,67614165,173,32,155.7,D3 -> D1 -> C1
19/09/2023,C4,67614165,2,18,1.68,D2 -> C4
20/09/2023,C4,67614165,5,19,4.2,D2 -> C4
22/09/2023,C4,67614165,23,21,19.32,D2 -> C4
23/09/2023,C4,67614165,5,22,4.2,D2 -> C4
27/09/2023,C4,67614165,5,26,4.2,D2 -> C4
28/09/2023,C4,67614165,9,27,7.56,D2 -> C4
29/09/2023,C4,67614165,6,28,5.04,D2 -> C4
30/09/2023,C4,67614165,20,29,16.8,D2 -> C4
02/10/2023,C4,67614165,20,31,16.8,D2 -> C4
03/10/2023,C4,67614165,14,32,11.76,D2 -> C4
18/09/2023,C7,67614167,5,17,0.5,D3 -> C7
19/09/2023,C7,67614167,251,18,25.1,D3 -> C7
20/09/2023,C7,67614167,72,19,7.2,D3 -> C7
21/09/2023,C7,67614167,325,20,32.5,D3 -> C7
22/09/2023,C7,67614167,281,21,28.1,D3 -> C7
23/09/2023,C7,67614167,123,22,12.3,D3 -> C7
25/09/2023,C7,67614167,38,24,3.8,D3 -> C7
26/09/2023,C7,67614167,338,25,33.8,D3 -> C7
27/09/2023,C7,67614167,289,26,28.9,D3 -> C7
28/09/2023,C7,67614167,223,27,22.3,D3 -> C7
29/09/2023,C7,67614167,310,28,31.0,D3 -> C7
30/09/2023,C7,67614167,265,29,26.5,D3 -> C7
02/10/2023,C7,67614167,595,31,59.5,D3 -> C7
03/10/2023,C7,67614167,207,32,20.7,D3 -> C7
19/09/2023,C1,67614167,19,18,3.04,D1 -> C1
20/09/2023,C1,67614167,12,19,1.92,D1 -> C1
21/09/2023,C1,67614167,64,20,10.24,D1 -> C1
22/09/2023,C1,67614167,13,21,2.08,D1 -> C1
23/09/2023,C1,67614167,65,22,10.4,D1 -> C1
25/09/2023,C1,67614167,21,24,3.36,D1 -> C1
26/09/2023,C1,67614167,29,25,4.64,D1 -> C1
27/09/2023,C1,67614167,72,26,11.52,D1 -> C1
28/09/2023,C1,67614167,68,27,10.88,D1 -> C1
29/09/2023,C1,67614167,633,28,101.28,D1 -> C1
30/09/2023,C1,67614167,26,29,4.16,D1 -> C1
02/10/2023,C1,67614167,39,31,6.24,D1 -> C1
03/10/2023,C1,67614167,9,32,1.44,D1 -> C1
19/09/2023,C5,67614167,28,18,5.6,D2 -> C5
20/09/2023,C5,67614167,5,19,1.0,D2 -> C5
22/09/2023,C5,67614167,20,21,4.0,D2 -> C5
23/09/2023,C5,67614167,30,22,6.0,D2 -> C5
27/09/2023,C5,67614167,76,26,15.2,D2 -> C5
28/09/2023,C5,67614167,2,27,0.4,D2 -> C5
30/09/2023,C5,67614167,95,29,19.0,D2 -> C5
02/10/2023,C5,67614167,30,31,6.0,D2 -> C5
20/09/2023,C2,67614170,10,19,2.8,P1 -> D1 -> C2
21/09/2023,C2,67614170,115,20,32.2,P1 -> D1 -> C2
22/09/2023,C2,67614170,10,21,2.8,P1 -> D1 -> C2
23/09/2023,C2,67614170,25,22,7.0,P1 -> D1 -> C2
26/09/2023,C2,67614170,37,25,10.36,P1 -> D1 -> C2
27/09/2023,C2,67614170,5,26,1.4,P1 -> D1 -> C2
29/09/2023,C2,67614170,25,28,7.0,P1 -> D1 -> C2
02/10/2023,C2,67614170,10,31,2.8,P1 -> D1 -> C2
03/10/2023,C2,67614170,5,32,1.4,P1 -> D1 -> C2
18/09/2023,C10,67614174,10,17,2.4,D3 -> C10
19/09/2023,C10,67614174,25,18,6.0,D3 -> C10
20/09/2023,C10,67614174,67,19,16.08,D3 -> C10
21/09/2023,C10,67614174,13,20,3.12,D3 -> C10
22/09/2023,C10,67614174,15,21,3.6,D3 -> C10
23/09/2023,C10,67614174,10,22,2.4,D3 -> C10
25/09/2023,C10,67614174,6,24,1.44,D3 -> C10
26/09/2023,C10,67614174,47,25,11.28,D3 -> C10
27/09/2023,C10,67614174,39,26,9.36,D3 -> C10
28/09/2023,C10,67614174,49,27,11.76,D3 -> C10
29/09/2023,C10,67614174,127,28,30.48,D3 -> C10
30/09/2023,C10,67614174,62,29,14.88,D3 -> C10
02/10/2023,C10,67614174,200,31,48.0,D3 -> C10
03/10/2023,C10,67614174,30,32,7.2,D3 -> C10
19/09/2023,C3,67614174,5,18,2.0,D1 -> C3
21/09/2023,C3,67614174,2,20,0.8,D1 -> C3
22/09/2023,C3,67614174,5,21,2.0,D1 -> C3
23/09/2023,C3,67614174,18,22,7.2,D1 -> C3
25/09/2023,C3,67614174,7,24,2.8,D1 -> C3
26/09/2023,C3,67614174,12,25,4.8,D1 -> C3
27/09/2023,C3,67614174,1,26,0.4,D1 -> C3
28/09/2023,C3,67614174,34,27,13.6,D1 -> C3
29/09/2023,C3,67614174,39,28,15.6,D1 -> C3
30/09/2023,C3,67614174,4,29,1.6,D1 -> C3
02/10/2023,C3,67614174,37,31,14.8,D1 -> C3
19/09/2023,C5,67614174,8,18,1.6,D2 -> C5
20/09/2023,C5,67614174,15,19,3.0,D2 -> C5
23/09/2023,C5,67614174,18,22,3.6,D2 -> C5
27/09/2023,C5,67614174,20,26,4.0,D2 -> C5
28/09/2023,C5,67614174,6,27,1.2,D2 -> C5
30/09/2023,C5,67614174,10,29,2.0,D2 -> C5
02/10/2023,C5,67614174,2,31,0.4,D2 -> C5
03/10/2023,C5,67614174,5,32,1.0,D2 -> C5
18/09/2023,C9,67614176,7,17,1.4,D3 -> C9
19/09/2023,C9,67614176,41,18,8.2,D3 -> C9
20/09/2023,C9,67614176,57,19,11.4,D3 -> C9
21/09/2023,C9,67614176,173,20,34.6,D3 -> C9
22/09/2023,C9,67614176,24,21,4.8,D3 -> C9
23/09/2023,C9,67614176,49,22,9.8,D3 -> C9
25/09/2023,C9,67614176,33,24,6.6,D3 -> C9
26/09/2023,C9,67614176,27,25,5.4,D3 -> C9
27/09/2023,C9,67614176,34,26,6.8,D3 -> C9
28/09/2023,C9,67614176,41,27,8.2,D3 -> C9
29/09/2023,C9,67614176,91,28,18.2,D3 -> C9
30/09/2023,C9,67614176,57,29,11.4,D3 -> C9
02/10/2023,C9,67614176,59,31,11.8,D3 -> C9
03/10/2023,C9,67614176,120,32,24.0,D3 -> C9
18/09/2023,C2,67614176,1,17,0.24,D1 -> C2
19/09/2023,C2,67614176,7,18,1.68,D1 -> C2
20/09/2023,C2,67614176,7,19,1.68,D1 -> C2
21/09/2023,C2,67614176,2,20,0.48,D1 -> C2
22/09/2023,C2,67614176,27,21,6.48,D1 -> C2
23/09/2023,C2,67614176,29,22,6.96,D1 -> C2
25/09/2023,C2,67614176,5,24,1.2,D1 -> C2
26/09/2023,C2,67614176,3,25,0.72,D1 -> C2
27/09/2023,C2,67614176,12,26,2.88,D1 -> C2
28/09/2023,C2,67614176,8,27,1.92,D1 -> C2
29/09/2023,C2,67614176,1413,28,2430.36,D1 -> D3 -> D1 -> C2
30/09/2023,C2,67614176,5,29,1.2,D1 -> C2
02/10/2023,C2,67614176,13,31,3.12,D1 -> C2
03/10/2023,C2,67614176,32,32,7.68,D1 -> C2
20/09/2023,C5,67614176,5,19,1.0,D2 -> C5
22/09/2023,C5,67614176,3,21,0.6,D2 -> C5
23/09/2023,C5,67614176,5,22,1.0,D2 -> C5
27/09/2023,C5,67614176,21,26,4.2,D2 -> C5
28/09/2023,C5,67614176,3,27,0.6,D2 -> C5
02/10/2023,C5,67614176,10,31,2.0,D2 -> C5
19/09/2023,C10,67614199,12,18,2.88,D3 -> C10
21/09/2023,C10,67614199,10,20,2.4,D3 -> C10
22/09/2023,C10,67614199,13,21,3.12,D3 -> C10
23/09/2023,C10,67614199,16,22,3.84,D3 -> C10
25/09/2023,C10,67614199,20,24,4.8,D3 -> C10
26/09/2023,C10,67614199,23,25,5.52,D3 -> C10
27/09/2023,C10,67614199,20,26,4.8,D3 -> C10
28/09/2023,C10,67614199,9,27,2.16,D3 -> C10
29/09/2023,C10,67614199,12,28,2.88,D3 -> C10
30/09/2023,C10,67614199,171,29,167.58,D1 -> D3 -> C10
02/10/2023,C10,67614199,20,31,4.8,D3 -> C10
03/10/2023,C10,67614199,2,32,0.48,D3 -> C10
19/09/2023,C3,67614199,1,18,0.4,D1 -> C3
20/09/2023,C3,67614199,6,19,2.4,D1 -> C3
22/09/2023,C3,67614199,1,21,0.4,D1 -> C3
23/09/2023,C3,67614199,9,22,3.6,D1 -> C3
26/09/2023,C3,67614199,4,25,1.6,D1 -> C3
27/09/2023,C3,67614199,4,26,1.6,D1 -> C3
28/09/2023,C3,67614199,8,27,3.2,D1 -> C3
29/09/2023,C3,67614199,404,28,161.6,D1 -> C3
30/09/2023,C3,67614199,12,29,4.8,D1 -> C3
02/10/2023,C3,67614199,3,31,1.2,D1 -> C3
03/10/2023,C3,67614199,6,32,2.4,D1 -> C3
22/09/2023,C4,67614199,3,21,2.52,D2 -> C4
23/09/2023,C4,67614199,1,22,0.84,D2 -> C4
27/09/2023,C4,67614199,3,26,2.52,D2 -> C4
02/10/2023,C4,67614199,3,31,2.52,D2 -> C4
03/10/2023,C4,67614199,1,32,0.84,D2 -> C4
19/09/2023,C8,67614204,74,18,5.92,D3 -> C8
20/09/2023,C8,67614204,65,19,5.2,D3 -> C8
21/09/2023,C8,67614204,29,20,2.32,D3 -> C8
22/09/2023,C8,67614204,37,21,2.96,D3 -> C8
23/09/2023,C8,67614204,12,22,0.96,D3 -> C8
25/09/2023,C8,67614204,15,24,1.2,D3 -> C8
26/09/2023,C8,67614204,73,25,5.84,D3 -> C8
27/09/2023,C8,67614204,97,26,7.76,D3 -> C8
28/09/2023,C8,67614204,43,27,3.44,D3 -> C8
29/09/2023,C8,67614204,113,28,9.04,D3 -> C8
30/09/2023,C8,67614204,53,29,4.24,D3 -> C8
02/10/2023,C8,67614204,107,31,8.56,D3 -> C8
03/10/2023,C8,67614204,17,32,1.36,D3 -> C8
19/09/2023,C2,67614204,13,18,3.12,D1 -> C2
20/09/2023,C2,67614204,11,19,2.64,D1 -> C2
21/09/2023,C2,67614204,11,20,2.64,D1 -> C2
22/09/2023,C2,67614204,39,21,9.36,D1 -> C2
23/09/2023,C2,67614204,66,22,15.84,D1 -> C2
26/09/2023,C2,67614204,18,25,4.32,D1 -> C2
27/09/2023,C2,67614204,13,26,3.12,D1 -> C2
28/09/2023,C2,67614204,37,27,8.88,D1 -> C2
29/09/2023,C2,67614204,227,28,54.48,D1 -> C2
30/09/2023,C2,67614204,14,29,3.36,D1 -> C2
02/10/2023,C2,67614204,14,31,3.36,D1 -> C2
03/10/2023,C2,67614204,2,32,0.48,D1 -> C2
19/09/2023,C5,67614204,26,18,5.2,D2 -> C5
23/09/2023,C5,67614204,1,22,0.2,D2 -> C5
28/09/2023,C5,67614204,1,27,0.2,D2 -> C5
30/09/2023,C5,67614204,55,29,11.0,D2 -> C5
02/10/2023,C5,67614204,1,31,0.2,D2 -> C5
03/10/2023,C5,67614204,1,32,0.2,D2 -> C5
19/09/2023,C6,67614206,6,18,0.96,P2 -> D3 -> C6
22/09/2023,C6,67614206,5,21,0.8,P2 -> D3 -> C6
25/09/2023,C6,67614206,15,24,2.4,P2 -> D3 -> C6
27/09/2023,C6,67614206,200,26,32.0,P2 -> D3 -> C6
28/09/2023,C6,67614206,45,27,7.2,P2 -> D3 -> C6
29/09/2023,C6,67614206,14,28,2.24,P2 -> D3 -> C6
30/09/2023,C6,67614206,26,29,4.16,P2 -> D3 -> C6
02/10/2023,C6,67614206,25,31,4.0,P2 -> D3 -> C6
19/09/2023,C2,67614206,10,18,2.8,P1 -> D1 -> C2
20/09/2023,C2,67614206,10,19,2.8,P1 -> D1 -> C2
21/09/2023,C2,67614206,12,20,3.36,P1 -> D1 -> C2
26/09/2023,C2,67614206,12,25,3.36,P1 -> D1 -> C2
02/10/2023,C2,67614206,6,31,1.68,P1 -> D1 -> C2
19/09/2023,C8,67614208,9,18,0.72,D3 -> C8
20/09/2023,C8,67614208,82,19,6.56,D3 -> C8
21/09/2023,C8,67614208,3,20,0.24,D3 -> C8
22/09/2023,C8,67614208,2,21,0.16,D3 -> C8
23/09/2023,C8,67614208,57,22,4.56,D3 -> C8
25/09/2023,C8,67614208,25,24,2.0,D3 -> C8
26/09/2023,C8,67614208,16,25,1.28,D3 -> C8
27/09/2023,C8,67614208,11,26,0.88,D3 -> C8
28/09/2023,C8,67614208,21,27,1.68,D3 -> C8
29/09/2023,C8,67614208,30,28,2.4,D3 -> C8
30/09/2023,C8,67614208,2,29,0.16,D3 -> C8
02/10/2023,C8,67614208,10,31,0.8,D3 -> C8
03/10/2023,C8,67614208,13,32,1.04,D3 -> C8
18/09/2023,C1,67614208,5,17,0.8,D1 -> C1
19/09/2023,C1,67614208,1,18,0.16,D1 -> C1
20/09/2023,C1,67614208,20,19,3.2,D1 -> C1
21/09/2023,C1,67614208,5,20,0.8,D1 -> C1
22/09/2023,C1,67614208,12,21,1.92,D1 -> C1
23/09/2023,C1,67614208,15,22,2.4,D1 -> C1
26/09/2023,C1,67614208,5,25,0.8,D1 -> C1
28/09/2023,C1,67614208,5,27,0.8,D1 -> C1
29/09/2023,C1,67614208,8,28,1.28,D1 -> C1
30/09/2023,C1,67614208,1,29,0.16,D1 -> C1
02/10/2023,C1,67614208,12,31,1.92,D1 -> C1
20/09/2023,C4,67614208,30,19,25.2,D2 -> C4
23/09/2023,C4,67614208,4,22,3.36,D2 -> C4
25/09/2023,C4,67614208,15,24,12.6,D2 -> C4
28/09/2023,C4,67614208,5,27,4.2,D2 -> C4
30/09/2023,C4,67614208,3,29,2.52,D2 -> C4
02/10/2023,C4,67614208,10,31,8.4,D2 -> C4
03/10/2023,C4,67614208,10,32,8.4,D2 -> C4
19/09/2023,C7,67614212,29,18,2.9,D3 -> C7
20/09/2023,C7,67614212,90,19,9.0,D3 -> C7
21/09/2023,C7,67614212,128,20,12.8,D3 -> C7
22/09/2023,C7,67614212,22,21,2.2,D3 -> C7
23/09/2023,C7,67614212,23,22,2.3,D3 -> C7
25/09/2023,C7,67614212,100,24,10.0,D3 -> C7
26/09/2023,C7,67614212,68,25,6.8,D3 -> C7
27/09/2023,C7,67614212,112,26,11.2,D3 -> C7
28/09/2023,C7,67614212,58,27,5.8,D3 -> C7
29/09/2023,C7,67614212,275,28,27.5,D3 -> C7
30/09/2023,C7,67614212,84,29,8.4,D3 -> C7
02/10/2023,C7,67614212,29,31,2.9,D3 -> C7
03/10/2023,C7,67614212,36,32,3.6,D3 -> C7
19/09/2023,C1,67614212,16,18,2.56,D1 -> C1
20/09/2023,C1,67614212,6,19,0.96,D1 -> C1
21/09/2023,C1,67614212,17,20,2.72,D1 -> C1
22/09/2023,C1,67614212,31,21,4.96,D1 -> C1
23/09/2023,C1,67614212,9,22,1.44,D1 -> C1
25/09/2023,C1,67614212,7,24,1.12,D1 -> C1
26/09/2023,C1,67614212,22,25,3.52,D1 -> C1
27/09/2023,C1,67614212,69,26,11.04,D1 -> C1
28/09/2023,C1,67614212,46,27,7.36,D1 -> C1
29/09/2023,C1,67614212,130,28,20.8,D1 -> C1
30/09/2023,C1,67614212,28,29,4.48,D1 -> C1
02/10/2023,C1,67614212,54,31,8.64,D1 -> C1
03/10/2023,C1,67614212,84,32,13.44,D1 -> C1
20/09/2023,C5,67614212,32,19,6.4,D2 -> C5
21/09/2023,C5,67614212,10,20,2.0,D2 -> C5
23/09/2023,C5,67614212,20,22,4.0,D2 -> C5
27/09/2023,C5,67614212,50,26,10.0,D2 -> C5
28/09/2023,C5,67614212,13,27,2.6,D2 -> C5
29/09/2023,C5,67614212,34,28,6.8,D2 -> C5
03/10/2023,C5,67614212,58,32,11.6,D2 -> C5
18/09/2023,C8,67617272,10,17,0.8,D3 -> C8
19/09/2023,C8,67617272,60,18,4.8,D3 -> C8
20/09/2023,C8,67617272,172,19,13.76,D3 -> C8
21/09/2023,C8,67617272,289,20,23.12,D3 -> C8
22/09/2023,C8,67617272,156,21,12.48,D3 -> C8
23/09/2023,C8,67617272,44,22,3.52,D3 -> C8
25/09/2023,C8,67617272,55,24,4.4,D3 -> C8
26/09/2023,C8,67617272,108,25,8.64,D3 -> C8
27/09/2023,C8,67617272,177,26,14.16,D3 -> C8
28/09/2023,C8,67617272,860,27,705.2,D1 -> D3 -> C8
29/09/2023,C8,67617272,216,28,17.28,D3 -> C8
30/09/2023,C8,67617272,276,29,22.08,D3 -> C8
02/10/2023,C8,67617272,198,31,15.84,D3 -> C8
03/10/2023,C8,67617272,123,32,9.84,D3 -> C8
18/09/2023,C1,67617272,455,17,72.8,D1 -> C1
19/09/2023,C1,67617272,441,18,70.56,D1 -> C1
20/09/2023,C1,67617272,312,19,49.92,D1 -> C1
21/09/2023,C1,67617272,156,20,24.96,D1 -> C1
22/09/2023,C1,67617272,472,21,75.52,D1 -> C1
23/09/2023,C1,67617272,481,22,76.96,D1 -> C1
25/09/2023,C1,67617272,164,24,26.24,D1 -> C1
27/09/2023,C1,67617272,9,26,1.44,D1 -> C1
28/09/2023,C1,67617272,686,27,109.76,D1 -> C1
29/09/2023,C1,67617272,59,28,9.44,D1 -> C1
30/09/2023,C1,67617272,470,29,75.2,D1 -> C1
02/10/2023,C1,67617272,1090,31,174.4,D1 -> C1
03/10/2023,C1,67617272,367,32,58.72,D1 -> C1
19/09/2023,C5,67617272,50,18,10.0,D2 -> C5
20/09/2023,C5,67617272,19,19,3.8,D2 -> C5
22/09/2023,C5,67617272,80,21,16.0,D2 -> C5
23/09/2023,C5,67617272,23,22,4.6,D2 -> C5
25/09/2023,C5,67617272,4,24,0.8,D2 -> C5
27/09/2023,C5,67617272,179,26,35.8,D2 -> C5
28/09/2023,C5,67617272,163,27,32.6,D2 -> C5
29/09/2023,C5,67617272,10,28,2.0,D2 -> C5
30/09/2023,C5,67617272,104,29,20.8,D2 -> C5
02/10/2023,C5,67617272,120,31,24.0,D2 -> C5
03/10/2023,C5,67617272,75,32,15.0,D2 -> C5
19/09/2023,C8,67617277,20,18,1.6,D3 -> C8
20/09/2023,C8,67617277,24,19,1.92,D3 -> C8
21/09/2023,C8,67617277,25,20,2.0,D3 -> C8
22/09/2023,C8,67617277,110,21,8.8,D3 -> C8
23/09/2023,C8,67617277,52,22,4.16,D3 -> C8
25/09/2023,C8,67617277,101,24,8.08,D3 -> C8
26/09/2023,C8,67617277,35,25,2.8,D3 -> C8
27/09/2023,C8,67617277,52,26,4.16,D3 -> C8
28/09/2023,C8,67617277,64,27,5.12,D3 -> C8
29/09/2023,C8,67617277,46,28,3.68,D3 -> C8
30/09/2023,C8,67617277,161,29,12.88,D3 -> C8
02/10/2023,C8,67617277,91,31,7.28,D3 -> C8
03/10/2023,C8,67617277,16,32,1.28,D3 -> C8
18/09/2023,C2,67617277,3,17,0.72,D1 -> C2
19/09/2023,C2,67617277,16,18,3.84,D1 -> C2
20/09/2023,C2,67617277,27,19,6.48,D1 -> C2
21/09/2023,C2,67617277,113,20,27.12,D1 -> C2
22/09/2023,C2,67617277,222,21,53.28,D1 -> C2
23/09/2023,C2,67617277,46,22,11.04,D1 -> C2
25/09/2023,C2,67617277,7,24,1.68,D1 -> C2
26/09/2023,C2,67617277,34,25,8.16,D1 -> C2
27/09/2023,C2,67617277,71,26,17.04,D1 -> C2
28/09/2023,C2,67617277,430,27,103.2,D1 -> C2
29/09/2023,C2,67617277,351,28,84.24,D1 -> C2
30/09/2023,C2,67617277,506,29,495.88,D3 -> D1 -> C2
02/10/2023,C2,67617277,633,31,620.34,D3 -> D1 -> C2
03/10/2023,C2,67617277,57,32,13.68,D1 -> C2
19/09/2023,C4,67617277,3,18,2.52,D2 -> C4
20/09/2023,C4,67617277,3,19,2.52,D2 -> C4
22/09/2023,C4,67617277,2,21,1.68,D2 -> C4
23/09/2023,C4,67617277,5,22,4.2,D2 -> C4
25/09/2023,C4,67617277,2,24,1.68,D2 -> C4
27/09/2023,C4,67617277,2,26,1.68,D2 -> C4
28/09/2023,C4,67617277,23,27,19.32,D2 -> C4
29/09/2023,C4,67617277,24,28,20.16,D2 -> C4
02/10/2023,C4,67617277,62,31,52.08,D2 -> C4
03/10/2023,C4,67617277,1,32,0.84,D2 -> C4
18/09/2023,C7,67617297,56,17,5.6,D3 -> C7
19/09/2023,C7,67617297,259,18,25.9,D3 -> C7
20/09/2023,C7,67617297,172,19,17.2,D3 -> C7
21/09/2023,C7,67617297,115,20,11.5,D3 -> C7
22/09/2023,C7,67617297,307,21,30.7,D3 -> C7
23/09/2023,C7,67617297,178,22,17.8,D3 -> C7
25/09/2023,C7,67617297,50,24,5.0,D3 -> C7
26/09/2023,C7,67617297,60,25,6.0,D3 -> C7
27/09/2023,C7,67617297,192,26,19.2,D3 -> C7
28/09/2023,C7,67617297,107,27,10.7,D3 -> C7
29/09/2023,C7,67617297,415,28,41.5,D3 -> C7
30/09/2023,C7,67617297,124,29,12.4,D3 -> C7
02/10/2023,C7,67617297,256,31,25.6,D3 -> C7
03/10/2023,C7,67617297,98,32,9.8,D3 -> C7
18/09/2023,C3,67617297,10,17,4.0,D1 -> C3
20/09/2023,C3,67617297,53,19,21.2,D1 -> C3
21/09/2023,C3,67617297,84,20,33.6,D1 -> C3
22/09/2023,C3,67617297,23,21,9.2,D1 -> C3
23/09/2023,C3,67617297,56,22,22.4,D1 -> C3
25/09/2023,C3,67617297,9,24,3.6,D1 -> C3
26/09/2023,C3,67617297,50,25,20.0,D1 -> C3
27/09/2023,C3,67617297,1,26,0.4,D1 -> C3
28/09/2023,C3,67617297,233,27,93.2,D1 -> C3
29/09/2023,C3,67617297,478,28,191.2,D1 -> C3
30/09/2023,C3,67617297,60,29,24.0,D1 -> C3
02/10/2023,C3,67617297,200,31,80.0,D1 -> C3
03/10/2023,C3,67617297,53,32,21.2,D1 -> C3
19/09/2023,C4,67617297,45,18,37.8,D2 -> C4
20/09/2023,C4,67617297,15,19,12.6,D2 -> C4
21/09/2023,C4,67617297,30,20,25.2,D2 -> C4
27/09/2023,C4,67617297,111,26,93.24,D2 -> C4
29/09/2023,C4,67617297,10,28,8.4,D2 -> C4
30/09/2023,C4,67617297,5,29,4.2,D2 -> C4
02/10/2023,C4,67617297,20,31,16.8,D2 -> C4
03/10/2023,C4,67617297,10,32,8.4,D2 -> C4
19/09/2023,C6,67626220,1,18,0.12,D3 -> C6
21/09/2023,C6,67626220,7,20,0.84,D3 -> C6
22/09/2023,C6,67626220,141,21,121.26,D1 -> D3 -> C6
23/09/2023,C6,67626220,79,22,67.94,D1 -> D3 -> C6
25/09/2023,C6,67626220,150,24,129.0,D1 -> D3 -> C6
26/09/2023,C6,67626220,106,25,91.16,D1 -> D3 -> C6
27/09/2023,C6,67626220,77,26,66.22,D1 -> D3 -> C6
28/09/2023,C6,67626220,89,27,76.54,D1 -> D3 -> C6
29/09/2023,C6,67626220,229,28,196.94,D1 -> D3 -> C6
30/09/2023,C6,67626220,55,29,47.3,D1 -> D3 -> C6
02/10/2023,C6,67626220,264,31,227.04,D1 -> D3 -> C6
03/10/2023,C6,67626220,55,32,47.3,D1 -> D3 -> C6
19/09/2023,C1,67626220,89,18,14.24,D1 -> C1
20/09/2023,C1,67626220,32,19,5.12,D1 -> C1
21/09/2023,C1,67626220,109,20,17.44,D1 -> C1
22/09/2023,C1,67626220,53,21,8.48,D1 -> C1
23/09/2023,C1,67626220,149,22,23.84,D1 -> C1
26/09/2023,C1,67626220,454,25,72.64,D1 -> C1
27/09/2023,C1,67626220,169,26,27.04,D1 -> C1
28/09/2023,C1,67626220,505,27,80.8,D1 -> C1
29/09/2023,C1,67626220,262,28,41.92,D1 -> C1
30/09/2023,C1,67626220,768,29,122.88,D1 -> C1
02/10/2023,C1,67626220,518,31,82.88,D1 -> C1
03/10/2023,C1,67626220,823,32,658.4,D2 -> D1 -> C1
19/09/2023,C5,67626220,5,18,1.0,D2 -> C5
21/09/2023,C5,67626220,10,20,2.0,D2 -> C5
23/09/2023,C5,67626220,65,22,13.0,D2 -> C5
25/09/2023,C5,67626220,12,24,2.4,D2 -> C5
27/09/2023,C5,67626220,14,26,2.8,D2 -> C5
